,Unnamed: 0,prefix,input_text,target_text
7808,7808,webNLG,Working knowledge | knowledge_areas | relevant business management principles,Working knowledge of relevant business management principles
7809,7809,webNLG,Experience | Experience_skills | working in service organisations,Experience working in service organisations
7810,7810,webNLG,Experience | Experience_skills | small system implementations && Experience | Experience_skills | business process mapping,Experience of small system implementations and business process mapping
7811,7811,webNLG,Experience | Experience_skills | developing a capacity management tool,Experience of developing a capacity management tool
7812,7812,webNLG,Experience | Experience_skills | a similar role, Experience within a similar role is essential
7813,7813,webNLG,Knowledge | knowledge_areas | networking foundations && Knowledge | knowledge_areas | IP addressing && Knowledge | knowledge_areas | DNS && Knowledge | knowledge_areas | routing,"Knowledge of networking foundations, such as IP addressing, DNS, routing, etc"
7814,7814,webNLG,An understanding | knowledge_skills | HTML && An understanding | knowledge_skills | Javascript && familiarity | knowledge_skills | Javascript && familiarity | knowledge_skills | web development / debugging tools,"An understanding of HTML, and familiarity with Javascript and web development/debugging tools"
7815,7815,webNLG,A deep understanding | knowledge_skills | derivative pricing across asset classes && A deep understanding | knowledge_skills | the related XVAs, A deep understanding of derivative pricing across asset classes including the related XVAs
7816,7816,webNLG,An understanding | knowledge_skills | Market Risk Modelling techniques && An understanding | knowledge_skills | regulations && An understanding | knowledge_skills | VaR && An understanding | knowledge_skills | Expected Shortfall && An understanding | knowledge_skills | IMA && An understanding | knowledge_skills | FRTB,"An understanding of Market Risk Modelling techniques and regulations, including VaR, Expected Shortfall, IMA and FRTB"
7817,7817,webNLG,An understanding | knowledge_skills | Counterparty Credit Risk modelling techniques && An understanding | knowledge_skills | regulations && An understanding | knowledge_skills | IMM && An understanding | knowledge_skills | SA - CCR && An understanding | knowledge_skills | SA - CVA && An understanding | knowledge_skills | CRD IV," An understanding of Counterparty Credit Risk modelling techniques and regulations including IMM, SA-CCR, SA-CVA and CRD IV"
7818,7818,webNLG,hands on experience | Experience_skills | developing and / or validating mathematical models, Theoretical understanding and hands on experience in developing and/or validating mathematical models
7819,7819,webNLG,Good understanding | knowledge_skills | model governance && Good understanding | knowledge_skills | development && Good understanding | knowledge_skills | validation documentation requirements, Good understanding of model governance including development and validation documentation requirements
7820,7820,webNLG,Good working knowledge | knowledge_skills | C + + && Good working knowledge | knowledge_skills | Python, Good working knowledge of C++ and Python
7821,7821,webNLG,Familiarity | knowledge_skills | source control && Familiarity | knowledge_skills | GIT," Familiarity with source control, ideally GIT"
7822,7822,webNLG,Ability | knowledge_skills | multi - task across multiple assignments && Ability | knowledge_skills | prioritise workloads && Ability | knowledge_skills | work under time pressure," Ability to multi-task across multiple assignments, prioritise workloads and work under time pressure"
7823,7823,webNLG,relevant experience | Experience_skills | data handling,Degree qualification plus relevant experience in data handling
7824,7824,webNLG,Experience | Experience_skills | Agile && Experience | Experience_areas | traditional SDLC delivery methodologies, Experience of Agile and traditional SDLC delivery methodologies
7825,7825,webNLG,Ability | knowledge_skills | communicate effectively ( both verbally and in writing ) with a diverse set of business and technical stakeholder groups, Ability to communicate effectively (both verbally and in writing) with a diverse set of business and technical stakeholder groups
7826,7826,webNLG,Ability | knowledge_skills | lead teams && Ability | knowledge_skills | take accountability for delivery, Ability to lead teams and take accountability for delivery
7827,7827,webNLG,Experience | Experience_skills | creating new propositions / assets / solutions && Experience | Experience_skills | launching these to the market, Experience creating new propositions / assets/ solutions and launching these to the market
7828,7828,webNLG,Strong understanding | knowledge_skills | databases && Strong understanding | knowledge_skills | data analysis procedures, Strong understanding of databases and data analysis procedures
7829,7829,webNLG,Experience | Experience_skills | managing hybrid teams, Experience managing hybrid teams
7830,7830,webNLG,Experience | Experience_skills | working across data management platforms, Experience working across data management platforms
7831,7831,webNLG,Experience | Experience_skills | planning and executing projects in both waterfall and agile environments, Experience of planning and executing projects in both waterfall and agile environments
