,Unnamed: 0,prefix,input_text,target_text
7510,7510,webNLG,Proficiency | degree_in | French && Proficiency | degree_in | Danish && Proficiency | knowledge_skills | Danish && Proficiency | knowledge_skills | French,"Proficiency in Danish, French, German, Greek, Hebrew, Italian, Polish, Russian, Swedish, Turkish or Ukrainian is recommended"
7511,7511,webNLG,Experience | Experience_skills | project management && Experience | Experience_skills | liaising with internal and external resources && Experience | Experience_skills | reporting to senior management and clients,"Experience in project management, liaising with internal and external resources and reporting to senior management and clients"
7512,7512,webNLG,Ability | knowledge_skills | manage multiple time sensitive matters simultaneously && Ability | knowledge_skills | reliably meet deadlines,Ability to reliably meet deadlines and manage multiple time sensitive matters simultaneously
7513,7513,webNLG,sound understanding | knowledge_skills | legal && an | knowledge_skills | KYC && an | knowledge_skills | financial && an | knowledge_skills | anti - bribery principles && sound understanding | knowledge_areas | legal && an | knowledge_skills | legal && an interest | knowledge_areas | KYC && sound understanding | knowledge_areas | international affairs && an interest | knowledge_areas | financial && an interest | knowledge_areas | international affairs && an interest | knowledge_areas | legal && an interest | knowledge_areas | anti - bribery principles,"A sound understanding of legal, financial, AML, KYC and anti-bribery principles, as well as an interest in international affairs"
7514,7514,webNLG,Experience | Experience_skills | living or working abroad,Experience living or working abroad is desirable
7515,7515,webNLG,Experience | Experience_skills | i2,Experience of i2 is desirable
7516,7516,webNLG,Knowledge | knowledge_skills | instruments ( e && Knowledge | knowledge_areas | financial assets && Knowledge | knowledge_areas | instruments ( e && Knowledge | knowledge_skills | financial assets," Knowledge of financial assets, instruments (e"
7517,7517,webNLG,Previous experience | Experience_areas | Investment Accounting && Previous experience | Experience_skills | an analytical role && Previous experience | Experience_skills | Investment Accounting experience, Previous experience within an analytical role or Investment Accounting experience or a member of the Charter Institute of Securities and Investment
7518,7518,webNLG,Advanced working knowledge | knowledge_skills | Microsoft Excel && Advanced working knowledge | knowledge_skills | Microsoft Office," Advanced working knowledge of Microsoft Office, especially Microsoft Excel"
7519,7519,webNLG,Significant experience | Experience_skills | SSRS && Significant experience | Experience_skills | Microsoft SQL Server && Significant experience | Experience_skills | SSIS," Significant experience of Microsoft SQL Server, SSIS and SSRS"
7520,7520,webNLG,Significant experience | Experience_skills | TSQL, Significant experience on TSQL
7521,7521,webNLG,Significant experience | Experience_skills | Salesforce, Significant experience on Salesforce
7522,7522,webNLG,Significant experience | Experience_skills | excel && Significant experience | Experience_skills | Microsoft office packages && Significant experience | Experience_skills | word, Significant experience on Microsoft office packages like word and excel
7523,7523,webNLG,Meaningful experience | Experience_skills | Power BI, Meaningful experience on Power BI
7524,7524,webNLG,Strong capability | knowledge_skills | working with end users and translating their business requirements into very tangible data analysis and reporting solutions, Strong capability in working with end users and translating their business requirements into very tangible data analysis and reporting solutions
7525,7525,webNLG,experience | Experience_skills | working with senior mentors and talented colleagues && experience | Experience_skills | nurture," Effectively leverage your knowledge and experience to support the delivery of key Data and Analytics projects, nurture valuable relationships both within EY and with clients, and develop strong capabilities through both formal training and working with senior mentors and talented colleagues"
7526,7526,webNLG,Demonstrable experience | Experience_skills | complex data programmes, Demonstrable experience of complex data programmes
7527,7527,webNLG,Expert level knowledge | knowledge_skills | design issues associated with the delivery of data projects && Expert level knowledge | knowledge_skills | the data requirements, Expert level knowledge of the data requirements and design issues associated with the delivery of data projects
7528,7528,webNLG,Ability | knowledge_skills | exceed client expectations && Ability | knowledge_skills | manage commercial aspects ( e && Ability | knowledge_skills | successfully deliver multiple engagements," Ability to successfully deliver multiple engagements, exceed client expectations, manage commercial aspects (e"
7529,7529,webNLG,Ability | knowledge_skills | engage with senior stakeholders, Ability to engage with senior stakeholders and manage large cross functional projects
7530,7530,webNLG,Working knowledge | knowledge_areas | relevant business management principles,Working knowledge of relevant business management principles
7531,7531,webNLG,Experience | Experience_skills | working in service organisations,Experience working in service organisations
7532,7532,webNLG,Experience | Experience_skills | small system implementations && Experience | Experience_skills | business process mapping,Experience of small system implementations and business process mapping
7533,7533,webNLG,Experience | Experience_skills | developing a capacity management tool,Experience of developing a capacity management tool
7534,7534,webNLG,Experience | Experience_skills | a similar role is essential, Experience within a similar role is essential
7535,7535,webNLG,Knowledge | knowledge_areas | routing && Knowledge | knowledge_areas | DNS && Knowledge | knowledge_areas | networking foundations && Knowledge | knowledge_areas | IP addressing,"Knowledge of networking foundations, such as IP addressing, DNS, routing, etc"
